"","id","Le","vza","GF0_360","cc"
"219","DSCN6581.JPG",0.73,"60",0.604540378220083,0.395459621779917
"220","DSCN6582.JPG",2.05,"60",0.327327890008439,0.672672109991561
"221","DSCN6583.JPG",0.87,"60",0.550598103936069,0.449401896063931
"222","DSCN6584.JPG",0.78,"60",0.587222663423835,0.412777336576165
"223","DSCN6585.JPG",2.2,"60",0.303573733061994,0.696426266938006
"224","DSCN6586.JPG",1.26,"60",0.427758475207227,0.572241524792773
"225","DSCN6587.JPG",3.03,"60",0.194666699756788,0.805333300243212
"226","DSCN6588.JPG",1.99,"60",0.262611058718419,0.737388941281581
"227","DSCN6589.JPG",2.08,"60",0.248750434307838,0.751249565692162
"228","DSCN6590.JPG",0.73,"60",0.605752717526182,0.394247282473818
"229","DSCN6591.JPG",1.73,"60",0.314128654390232,0.685871345609768
"230","DSCN6592.JPG",1.91,"60",0.281622574080508,0.718377425919491
"231","DSCN6593.JPG",0.57,"60",0.678998113863107,0.321001886136893
"232","DSCN6594.JPG",1.28,"60",0.450814016975232,0.549185983024768
"233","DSCN6595.JPG",3.91,"60",0.141583114111282,0.858416885888718
"234","DSCN6596.JPG",0.67,"60",0.633679952350226,0.366320047649774
"235","DSCN6597.JPG",2.56,"60",0.20285526381099,0.79714473618901
"236","DSCN6598.JPG",2.66,"60",0.202049932992505,0.797950067007495
"237","DSCN6599.JPG",0.64,"60",0.643100709783094,0.356899290216906
"238","DSCN6600.JPG",0.61,"60",0.654326946939991,0.345673053060009
"239","DSCN6601.JPG",1.69,"60",0.358571995830645,0.641428004169355
"240","DSCN6602.JPG",0.32,"60",0.793877500372264,0.206122499627736
"241","DSCN6603.JPG",2.78,"60",0.2079292202313,0.7920707797687
"242","DSCN6604.JPG",2.34,"60",0.301857596664515,0.698142403335485
"243","DSCN6605.JPG",3.08,"60",0.140132525934382,0.859867474065618
"244","DSCN6606.JPG",3.17,"60",0.169349034595721,0.830650965404279
"245","DSCN6607.JPG",0.63,"60",0.658430535563608,0.341569464436392
"246","DSCN6608.JPG",2,"60",0.307151188762595,0.692848811237405
"247","DSCN6609.JPG",0.88,"60",0.555440015883258,0.444559984116742
"248","DSCN6610.JPG",3.09,"60",0.153194023924157,0.846805976075843
"249","DSCN6611.JPG",0.53,"60",0.688488360549958,0.311511639450042
"250","DSCN6612.JPG",0.5,"60",0.704851838983472,0.295148161016528
"251","DSCN6613.JPG",0.21,"60",0.855080160817988,0.144919839182012
"252","DSCN6614.JPG",3,"60",0.21464858291557,0.78535141708443
"253","DSCN6615.JPG",0.26,"60",0.824441604209063,0.175558395790937
"254","DSCN6616.JPG",0.35,"60",0.778166724574378,0.221833275425622
"255","DSCN6617.JPG",2.59,"60",0.198339703181614,0.801660296818386
"256","DSCN6618.JPG",0.59,"60",0.668265746761304,0.331734253238696
"257","DSCN6619.JPG",2.74,"60",0.225682483744478,0.774317516255522
"258","DSCN6620.JPG",2.71,"60",0.201634238348141,0.798365761651859
"259","DSCN6621.JPG",2.38,"60",0.205320891447858,0.794679108552142
"260","DSCN6622.JPG",1.72,"60",0.334273092768154,0.665726907231846
"261","DSCN6623.JPG",2.73,"60",0.186083536010324,0.813916463989676
"262","DSCN6624.JPG",1.63,"60",0.37149823795106,0.62850176204894
"263","DSCN6625.JPG",2.4,"60",0.217749540874572,0.782250459125428
"264","DSCN6626.JPG",2.55,"60",0.184234625502556,0.815765374497444
